Y	39	100	0.735	B-
Y	39	101	0.45	B-
Y	39	102	0.36	B-
Y	39	103	0.23	B-
Y	39	104	0.197	B-
Y	39	105	0.085	B-
Y	39	106	0.062	B-
Y	39	107	0.041	B-
Y	39	108	0.025	B-
Y	39	109	3.93e-07	B-
Zr	40	78	1.7e-07	EC
Zr	40	79	0.056	EC
Zr	40	80	4.6	EC
Zr	40	81	5.5	EC
Zr	40	82	32.0	EC
Zr	40	83	41.6	EC
Zr	40	84	1550.0	EC
Zr	40	85	472.0	EC
Zr	40	86	59400.0	EC
Zr	40	87	6050.0	EC
Zr	40	88	7210000.0	EC
Zr	40	89	282000.0	EC
Zr	40	90	inf	None
Zr	40	91	inf	None
Zr	40	92	inf	None
Zr	40	93	50800000000000.0	B-
Zr	40	94	inf	None
Zr	40	95	5530000.0	B-
Zr	40	96	7.42e+26	2B-
Zr	40	97	60300.0	B-
Zr	40	98	30.7	B-
Zr	40	99	2.1	B-
Zr	40	100	7.1	B-
Zr	40	101	2.3	B-
Zr	40	102	2.9	B-
Zr	40	103	1.32	B-
Zr	40	104	0.87	B-
Zr	40	105	0.66	B-
Zr	40	106	0.191	B-
Zr	40	107	0.138	B-
Zr	40	108	0.073	B-
Zr	40	109	0.063	B-
Zr	40	110	0.037	B-
Zr	40	111	3.92e-07	B-
Zr	40	112	3.94e-07	B-
Nb	41	81	2e-07	EC
Nb	41	82	0.05	EC
Nb	41	83	3.8	EC
Nb	41	84	9.8	EC
Nb	41	85	20.5	EC
Nb	41	86	88.0	EC
Nb	41	87	225.0	EC
Nb	41	88	873.0	EC
Nb	41	89	7310.0	EC
Nb	41	90	52600.0	EC
Nb	41	91	21500000000.0	EC
Nb	41	92	1100000000000000.0	EC
Nb	41	93	inf	None
Nb	41	94	641000000000.0	B-
Nb	41	95	3020000.0	B-
Nb	41	96	84100.0	B-
Nb	41	97	4330.0	B-
Nb	41	98	2.86	B-
Nb	41	99	15.0	B-
Nb	41	100	1.5	B-
Nb	41	101	7.1	B-
Nb	41	102	4.3	B-
Nb	41	103	1.5	B-
Nb	41	104	4.9	B-
Nb	41	105	2.95	B-
Nb	41	106	0.93	B-
Nb	41	107	0.3	B-
Nb	41	108	0.22	B-
Nb	41	109	0.106	B-
Nb	41	110	0.086	B-
Nb	41	111	0.051	B-
Nb	41	112	0.033	B-
Nb	41	113	3e-07	B-
Nb	41	114	3.92e-07	B-
Nb	41	115	3.94e-07	B-
Mo	42	83	0.006	EC
Mo	42	84	2.3	EC
Mo	42	85	3.2	EC
Mo	42	86	19.1	EC
Mo	42	87	14.0	EC
Mo	42	88	480.0	EC
Mo	42	89	127.0	EC
Mo	42	90	20000.0	EC
Mo	42	91	929.0	EC
Mo	42	92	inf	None
Mo	42	93	126000000000.0	EC
Mo	42	94	inf	None
Mo	42	95	inf	None
Mo	42	96	inf	None
Mo	42	97	inf	None
Mo	42	98	inf	None
Mo	42	99	238000.0	B-
Mo	42	100	2.3e+26	2B-
Mo	42	101	877.0	B-
Mo	42	102	678.0	B-
Mo	42	103	67.5	B-
Mo	42	104	60.0	B-
Mo	42	105	35.6	B-
Mo	42	106	8.73	B-
Mo	42	107	3.5	B-
Mo	42	108	1.09	B-
Mo	42	109	0.66	B-
Mo	42	110	0.27	B-
Mo	42	111	220.0	B-
Mo	42	112	0.12	B-
Mo	42	113	0.078	B-
Mo	42	114	0.06	B-
Mo	42	115	0.051	B-
Mo	42	116	3.91e-07	B-
Mo	42	117	3.93e-07	B-
Tc	43	85	0.5	P
Tc	43	86	0.054	EC
Tc	43	87	2.2	EC
Tc	43	88	5.8	EC
Tc	43	89	12.8	EC
Tc	43	90	8.7	EC
Tc	43	91	188.0	EC
Tc	43	92	255.0	EC
Tc	43	93	9900.0	EC
Tc	43	94	17600.0	EC
Tc	43	95	72000.0	EC
Tc	43	96	370000.0	EC
Tc	43	97	133000000000000.0	EC
Tc	43	98	133000000000000.0	B-
Tc	43	99	6660000000000.0	B-
Tc	43	100	15.5	B-
Tc	43	101	841.0	B-
Tc	43	102	5.28	B-
Tc	43	103	54.2	B-
Tc	43	104	1100.0	B-
Tc	43	105	456.0	B-
Tc	43	106	35.6	B-
Tc	43	107	21.2	B-
Tc	43	108	5.17	B-
Tc	43	109	0.86	B-
Tc	43	110	0.92	B-
Tc	43	111	0.35	B-
Tc	43	112	0.29	B-
Tc	43	113	0.16	B-
Tc	43	114	0.1	B-
Tc	43	115	0.083	B-
Tc	43	116	0.056	B-
Tc	43	117	0.085	B-
Tc	43	118	0.0	B-
Tc	43	119	3.92e-07	B-
Tc	43	120	3.94e-07	B-
Ru	44	87	1.5e-06	EC
Ru	44	88	1.2	EC
Ru	44	89	1.5	EC
Ru	44	90	11.7	EC
Ru	44	91	7.9	EC
Ru	44	92	219.0	EC
Ru	44	93	59.7	EC
Ru	44	94	3110.0	EC
Ru	44	95	5910.0	EC
Ru	44	96	inf	None
Ru	44	97	245000.0	EC
Ru	44	98	inf	None
Ru	44	99	inf	None
Ru	44	100	inf	None
Ru	44	101	inf	None
Ru	44	102	inf	None
Ru	44	103	3390000.0	B-
Ru	44	104	inf	None
Ru	44	105	16000.0	B-
Ru	44	106	32100000.0	B-
Ru	44	107	225.0	B-
Ru	44	108	273.0	B-
Ru	44	109	34.5	B-
Ru	44	110	11.6	B-
Ru	44	111	2.12	B-
Ru	44	112	1.75	B-
Ru	44	113	0.8	B-
Ru	44	114	0.52	B-
Ru	44	115	0.318	B-
Ru	44	116	0.204	B-
Ru	44	117	0.142	B-
Ru	44	118	0.123	B-
Ru	44	119	3e-07	B-
Ru	44	120	1.5e-07	B-
Ru	44	121	3.9e-07	B-
Ru	44	122	3.92e-07	B-
Ru	44	123	3.94e-07	B-
Ru	44	124	3.96e-07	B-
Rh	45	89	1.5e-06	EC
Rh	45	90	0.012	EC
Rh	45	91	1.47	EC
Rh	45	92	4.66	EC
Rh	45	93	12.2	EC
Rh	45	94	66.0	EC
Rh	45	95	301.0	EC
Rh	45	96	594.0	EC
Rh	45	97	1840.0	EC
Rh	45	98	523.0	EC
Rh	45	99	1390000.0	EC
Rh	45	100	74900.0	EC
Rh	45	101	104000000.0	EC
Rh	45	102	17900000.0	EC
Rh	45	103	inf	None
Rh	45	104	42.3	B-
Rh	45	105	127000.0	B-
Rh	45	106	30.1	B-
Rh	45	107	1300.0	B-
Rh	45	108	16.8	B-
Rh	45	109	80.0	B-
Rh	45	110	28.5	B-
Rh	45	111	11.0	B-
Rh	45	112	3.45	B-
Rh	45	113	2.8	B-
Rh	45	114	1.85	B-
Rh	45	115	0.99	B-
Rh	45	116	0.68	B-
Rh	45	117	0.44	B-
Rh	45	118	0.266	B-
Rh	45	119	0.171	B-
Rh	45	120	0.136	B-
Rh	45	121	0.151	B-
Rh	45	122	3e-07	B-
Rh	45	123	4.03e-07	B-
Rh	45	124	3.91e-07	B-
Rh	45	125	3.93e-07	B-
Rh	45	126	3.95e-07	B-
Pd	46	91	1e-06	EC
Pd	46	92	0.7	EC
Pd	46	93	1.0	EC
Pd	46	94	9.6	EC
Pd	46	95	5.0	EC
Pd	46	96	122.0	EC
Pd	46	97	186.0	EC
Pd	46	98	1060.0	EC
Pd	46	99	1280.0	EC
Pd	46	100	314000.0	EC
Pd	46	101	30500.0	EC
Pd	46	102	inf	None
Pd	46	103	1470000.0	EC
Pd	46	104	inf	None
Pd	46	105	inf	None
Pd	46	106	inf	None
Pd	46	107	205000000000000.0	B-
Pd	46	108	inf	None
Pd	46	109	49300.0	B-
Pd	46	110	inf	None
Pd	46	111	1400.0	B-
Pd	46	112	75700.0	B-
Pd	46	113	93.0	B-
Pd	46	114	145.0	B-
Pd	46	115	25.0	B-
Pd	46	116	11.8	B-
Pd	46	117	4.3	B-
Pd	46	118	1.9	B-
Pd	46	119	0.92	B-
Pd	46	120	0.5	B-
Pd	46	121	0.285	B-
Pd	46	122	0.175	B-
Pd	46	123	0.174	B-
Pd	46	124	0.038	B-
Pd	46	125	2.3e-07	B-
Pd	46	126	2.3e-07	B-
Pd	46	128	3.94e-07	B-
Ag	47	93	0.0	P
Ag	47	94	0.026	EC
Ag	47	95	1.75	EC
Ag	47	96	4.4	EC
Ag	47	97	25.5	EC
Ag	47	98	47.5	EC
Ag	47	99	124.0	EC
Ag	47	100	121.0	EC
Ag	47	101	666.0	EC
Ag	47	102	774.0	EC
Ag	47	103	3940.0	EC
Ag	47	104	4150.0	EC
Ag	47	105	3570000.0	EC
Ag	47	106	1440.0	EC
Ag	47	107	inf	None
Ag	47	108	143.0	B-
Ag	47	109	inf	None
Ag	47	110	24.6	B-
Ag	47	111	644000.0	B-
Ag	47	112	11300.0	B-
Ag	47	113	19300.0	B-
Ag	47	114	4.6	B-
Ag	47	115	1200.0	B-
Ag	47	116	237.0	B-
Ag	47	117	72.8	B-
Ag	47	118	3.76	B-
Ag	47	119	6.0	B-
Ag	47	120	1.23	B-
Ag	47	121	0.78	B-
Ag	47	122	0.529	B-
Ag	47	123	0.3	B-
Ag	47	124	0.172	B-
Ag	47	125	0.166	B-
Ag	47	126	0.107	B-
Ag	47	127	0.109	B-
Ag	47	128	0.058	B-
Ag	47	129	0.046	B-
Ag	47	130	0.05	B-
Cd	48	95	0.0	EC
Cd	48	96	1.03	EC
Cd	48	97	1.1	EC
Cd	48	98	9.2	EC
Cd	48	99	16.0	EC
Cd	48	100	49.1	EC
Cd	48	101	81.6	EC
Cd	48	102	330.0	EC
Cd	48	103	438.0	EC
Cd	48	104	3460.0	EC
Cd	48	105	3330.0	EC
Cd	48	106	1.14e+28	2EC
Cd	48	107	23400.0	EC
Cd	48	108	6e+25	2EC
Cd	48	109	39900000.0	EC
Cd	48	110	inf	None
Cd	48	111	inf	None
Cd	48	112	inf	None
Cd	48	113	2.52e+23	B-
Cd	48	114	6.63e+25	2B-
Cd	48	115	192000.0	B-
Cd	48	116	1.04e+27	2B-
Cd	48	117	8960.0	B-
Cd	48	118	3020.0	B-
Cd	48	119	161.0	B-
Cd	48	120	50.8	B-
Cd	48	121	13.5	B-
Cd	48	122	5.24	B-
Cd	48	123	2.1	B-
Cd	48	124	1.25	B-
Cd	48	125	0.68	B-
Cd	48	126	0.515	B-
Cd	48	127	0.37	B-
Cd	48	128	0.28	B-
Cd	48	129	0.27	B-
Cd	48	130	0.162	B-
Cd	48	131	0.068	B-
Cd	48	132	0.097	B-
Cd	48	133	0.057	B-
In	49	97	0.0	EC
In	49	98	0.032	EC
In	49	99	3.0	EC
In	49	100	5.9	EC
In	49	101	15.1	EC
In	49	102	23.3	EC
In	49	103	65.0	EC
In	49	104	108.0	EC
In	49	105	304.0	EC
In	49	106	372.0	EC
In	49	107	1940.0	EC
In	49	108	3480.0	EC
In	49	109	15000.0	EC
In	49	110	17600.0	EC
In	49	111	242000.0	EC
In	49	112	898.0	EC
In	49	113	inf	None
In	49	114	71.9	B-
In	49	115	1.39e+22	B-
In	49	116	14.1	B-
In	49	117	2590.0	B-
In	49	118	5.0	B-
In	49	119	144.0	B-
In	49	120	3.08	B-
In	49	121	23.1	B-
In	49	122	1.5	B-
In	49	123	6.17	B-
In	49	124	3.12	B-
In	49	125	2.36	B-
In	49	126	1.53	B-
In	49	127	1.09	B-
In	49	128	0.84	B-
In	49	129	0.61	B-
In	49	130	0.29	B-
In	49	131	0.28	B-
In	49	132	0.207	B-
In	49	133	0.165	B-
In	49	134	0.14	B-
In	49	135	0.092	B-
Sn	50	99	0.0	EC
Sn	50	100	0.86	EC
Sn	50	101	1.7	EC
Sn	50	102	3.8	EC
Sn	50	103	7.0	EC
Sn	50	104	20.8	EC
Sn	50	105	32.7	EC
Sn	50	106	115.0	EC
Sn	50	107	174.0	EC
Sn	50	108	618.0	EC
Sn	50	109	1080.0	EC
Sn	50	110	14800.0	EC
Sn	50	111	2120.0	EC
Sn	50	112	4.1e+28	2EC
Sn	50	113	9940000.0	EC
Sn	50	114	inf	None
Sn	50	115	inf	None
Sn	50	116	inf	None
Sn	50	117	inf	None
Sn	50	118	inf	None
Sn	50	119	inf	None
Sn	50	120	inf	None
Sn	50	121	97300.0	B-
Sn	50	122	inf	None
Sn	50	123	11200000.0	B-
Sn	50	124	3.79e+28	2B-
Sn	50	125	833000.0	B-
Sn	50	126	7260000000000.0	B-
Sn	50	127	7560.0	B-
Sn	50	128	3540.0	B-
Sn	50	129	134.0	B-
Sn	50	130	223.0	B-
Sn	50	131	56.0	B-
Sn	50	132	39.7	B-
Sn	50	133	1.46	B-
Sn	50	134	1.05	B-
Sn	50	135	0.53	B-
Sn	50	136	0.25	B-
Sn	50	137	0.19	B-
Sn	50	138	4.08e-07	B-
Sb	51	103	1.5e-06	EC
Sb	51	104	0.44	EC
Sb	51	105	1.22	EC
Sb	51	106	0.6	EC
Sb	51	107	4.0	EC
Sb	51	108	7.4	EC
Sb	51	109	17.0	EC
Sb	51	110	23.0	EC
Sb	51	111	75.0	EC
Sb	51	112	51.4	EC
Sb	51	113	400.0	EC
Sb	51	114	209.0	EC
Sb	51	115	1930.0	EC
Sb	51	116	948.0	EC
Sb	51	117	10100.0	EC
Sb	51	118	216.0	EC
Sb	51	119	137000.0	EC
Sb	51	120	953.0	EC
Sb	51	121	inf	None
Sb	51	122	235000.0	B-
Sb	51	123	inf	None
Sb	51	124	5200000.0	B-
Sb	51	125	87100000.0	B-
Sb	51	126	1070000.0	B-
Sb	51	127	333000.0	B-
Sb	51	128	32400.0	B-
Sb	51	129	15800.0	B-
Sb	51	130	2370.0	B-
Sb	51	131	1380.0	B-
Sb	51	132	167.0	B-
Sb	51	133	140.0	B-
Sb	51	134	0.78	B-
Sb	51	135	1.68	B-
Sb	51	136	0.923	B-
Sb	51	137	0.492	B-
Sb	51	138	0.35	B-
Sb	51	139	0.093	B-
Sb	51	140	4.07e-07	B-
Te	52	105	6.2e-07	A
Te	52	106	7e-05	A
Te	52	107	0.0031	A
Te	52	108	2.1	EC
Te	52	109	4.6	EC
Te	52	110	18.6	EC
Te	52	111	19.3	EC
Te	52	112	120.0	EC
Te	52	113	102.0	EC
Te	52	114	912.0	EC
Te	52	115	348.0	EC
Te	52	116	8960.0	EC
Te	52	117	3720.0	EC
Te	52	118	518000.0	EC
Te	52	119	57800.0	EC
Te	52	120	inf	None
Te	52	121	1660000.0	EC
Te	52	122	inf	None
Te	52	123	2.9e+24	EC
Te	52	124	inf	None
Te	52	125	inf	None
Te	52	126	inf	None
Te	52	127	33700.0	B-
Te	52	128	7.61e+31	2B-
Te	52	129	4180.0	B-
Te	52	130	9.47e+31	2B-
Te	52	131	1500.0	B-
Te	52	132	277000.0	B-
Te	52	133	750.0	B-
Te	52	134	2510.0	B-
Te	52	135	19.0	B-
Te	52	136	17.6	B-
Te	52	137	2.49	B-
Te	52	138	1.4	B-
Te	52	139	1.5e-07	B-
Te	52	140	3e-07	B-
Te	52	141	1.5e-07	B-
Te	52	142	0.0	B-
Te	52	143	4.08e-07	B-
I	53	107	0.0	A
I	53	108	0.036	A
I	53	109	9.35e-05	P
I	53	110	0.65	EC
I	53	111	2.5	EC
I	53	112	3.42	EC
I	53	113	6.6	EC
I	53	114	2.1	EC
I	53	115	78.0	EC
I	53	116	2.91	EC
I	53	117	133.0	EC
I	53	118	822.0	EC
I	53	119	1150.0	EC
I	53	120	4900.0	EC
I	53	121	7630.0	EC
I	53	122	218.0	EC
I	53	123	47600.0	EC
I	53	124	361000.0	EC
I	53	125	5130000.0	EC
I	53	126	1120000.0	EC
I	53	127	inf	None
I	53	128	1500.0	B-
I	53	129	495000000000000.0	B-
I	53	130	44500.0	B-
I	53	131	693000.0	B-
I	53	132	8260.0	B-
I	53	133	75000.0	B-
I	53	134	3150.0	B-
I	53	135	23700.0	B-
I	53	136	83.4	B-
I	53	137	24.5	B-
I	53	138	6.23	B-
I	53	139	2.28	B-
I	53	140	0.86	B-
I	53	141	0.43	B-
I	53	142	0.222	B-
I	53	143	0.13	B-
I	53	144	3e-07	B-
I	53	145	4.07e-07	B-
Xe	54	108	0.0	A
Xe	54	109	0.013	A
Xe	54	110	0.093	A
Xe	54	111	0.81	EC
Xe	54	112	2.7	EC
Xe	54	113	2.74	EC
Xe	54	114	10.0	EC
Xe	54	115	18.0	EC
Xe	54	116	59.0	EC
Xe	54	117	61.0	EC
Xe	54	118	228.0	EC
Xe	54	119	348.0	EC
Xe	54	120	2400.0	EC
Xe	54	121	2410.0	EC
Xe	54	122	72400.0	EC
Xe	54	123	7490.0	EC
Xe	54	124	5.05e+21	2EC
Xe	54	125	60800.0	EC
Xe	54	126	inf	None
Xe	54	127	3140000.0	EC
Xe	54	128	inf	None
Xe	54	129	inf	None
Xe	54	130	inf	None
Xe	54	131	inf	None
Xe	54	132	inf	None
Xe	54	133	453000.0	B-
Xe	54	134	1.83e+30	2B-
Xe	54	135	32900.0	B-
Xe	54	136	7.57e+28	2B-
Xe	54	137	229.0	B-
Xe	54	138	845.0	B-
Xe	54	139	39.7	B-
Xe	54	140	13.6	B-
Xe	54	141	1.73	B-
Xe	54	142	1.23	B-
Xe	54	143	0.511	B-
Xe	54	144	0.388	B-
Xe	54	145	0.188	B-
Xe	54	146	0.146	B-
Xe	54	147	0.1	B-
Xe	54	148	4.08e-07	B-
Cs	55	112	0.0005	P
Cs	55	113	1.67e-05	P
Cs	55	114	0.57	EC
Cs	55	115	1.4	EC
Cs	55	116	0.7	EC
Cs	55	117	8.4	EC
Cs	55	118	14.0	EC
Cs	55	119	43.0	EC
Cs	55	120	61.3	EC
Cs	55	121	155.0	EC
Cs	55	122	21.2	EC
Cs	55	123	353.0	EC
Cs	55	124	30.9	EC
Cs	55	125	2800.0	EC
Cs	55	126	98.4	EC
Cs	55	127	22500.0	EC
Cs	55	128	220.0	EC
Cs	55	129	115000.0	EC
Cs	55	130	1750.0	EC
Cs	55	131	837000.0	EC
Cs	55	132	560000.0	EC
Cs	55	133	inf	None
Cs	55	134	65200000.0	B-
Cs	55	135	72600000000000.0	B-
Cs	55	136	1130000.0	B-
Cs	55	137	949000000.0	B-
Cs	55	138	2000.0	B-
Cs	55	139	556.0	B-
Cs	55	140	63.7	B-
Cs	55	141	24.8	B-
Cs	55	142	1.68	B-
Cs	55	143	1.79	B-
Cs	55	144	0.994	B-
Cs	55	145	0.587	B-
Cs	55	146	0.321	B-
Cs	55	147	0.23	B-
Cs	55	148	0.146	B-
Cs	55	149	0.05	B-
Cs	55	150	0.05	B-
Cs	55	151	0.05	B-
Ba	56	112	0.0	EC
Ba	56	113	0.0	EC
Ba	56	114	0.43	EC
Ba	56	115	0.45	EC
Ba	56	116	1.3	EC
Ba	56	117	1.75	EC
Ba	56	118	5.5	EC
Ba	56	119	5.4	EC
Ba	56	120	24.0	EC
Ba	56	121	29.7	EC
Ba	56	122	117.0	EC
Ba	56	123	162.0	EC
Ba	56	124	660.0	EC
Ba	56	125	198.0	EC
Ba	56	126	6000.0	EC
Ba	56	127	762.0	EC
Ba	56	128	210000.0	EC
Ba	56	129	8030.0	EC
Ba	56	130	inf	2EC
Ba	56	131	994000.0	EC
Ba	56	132	9.47e+28	2EC
Ba	56	133	333000000.0	EC
Ba	56	134	inf	None
Ba	56	135	inf	None
Ba	56	136	inf	None
Ba	56	137	inf	None
Ba	56	138	inf	None
Ba	56	139	4980.0	B-
Ba	56	140	1100000.0	B-
Ba	56	141	1100.0	B-
Ba	56	142	636.0	B-
Ba	56	143	14.5	B-
Ba	56	144	11.5	B-
Ba	56	145	4.31	B-
Ba	56	146	2.22	B-
Ba	56	147	0.894	B-
Ba	56	148	0.612	B-
Ba	56	149	0.344	B-
Ba	56	150	0.3	B-
Ba	56	151	3e-07	B-
Ba	56	152	4.06e-07	B-
Ba	56	153	0.0	B-
La	57	117	0.0235	P
La	57	118	0.0	EC
La	57	119	0.0	EC
La	57	120	2.8	EC
La	57	121	5.3	EC
La	57	122	8.6	EC
La	57	123	17.0	EC
La	57	124	29.2	EC
La	57	125	64.8	EC
La	57	126	54.0	EC
La	57	127	306.0	EC
La	57	128	311.0	EC
La	57	129	696.0	EC
La	57	130	522.0	EC
La	57	131	3540.0	EC
La	57	132	17300.0	EC
La	57	133	14100.0	EC
La	57	134	387.0	EC
La	57	135	70200.0	EC
La	57	136	592.0	EC
La	57	137	1890000000000.0	EC
La	57	138	3.22e+18	EC
La	57	139	inf	None
La	57	140	145000.0	B-
La	57	141	14100.0	B-
La	57	142	5470.0	B-
La	57	143	852.0	B-
La	57	144	40.8	B-
La	57	145	24.8	B-
La	57	146	6.27	B-
La	57	147	4.06	B-
La	57	148	1.26	B-
La	57	149	1.05	B-
La	57	150	0.86	B-
La	57	151	3e-07	B-
La	57	152	1.5e-07	B-
La	57	153	1e-07	B-
La	57	154	0.0	B-
La	57	155	0.0	B-
Ce	58	119	0.0	EC
Ce	58	120	0.0	EC
Ce	58	121	1.1	EC
Ce	58	122	0.0	EC
Ce	58	123	3.8	EC
Ce	58	124	6.0	EC
Ce	58	125	9.7	EC
Ce	58	126	51.0	EC
Ce	58	127	34.0	EC
Ce	58	128	236.0	EC
Ce	58	129	210.0	EC
Ce	58	130	1370.0	EC
Ce	58	131	618.0	EC
Ce	58	132	12600.0	EC
Ce	58	133	5820.0	EC
Ce	58	134	273000.0	EC
Ce	58	135	63700.0	EC
Ce	58	136	2.21e+21	2EC
Ce	58	137	32400.0	EC
Ce	58	138	2.84e+21	2EC
Ce	58	139	11900000.0	EC
Ce	58	140	inf	None
Ce	58	141	2810000.0	B-
Ce	58	142	1.58e+24	2B-
Ce	58	143	119000.0	B-
Ce	58	144	24600000.0	B-
Ce	58	145	181.0	B-
Ce	58	146	811.0	B-
Ce	58	147	56.4	B-
Ce	58	148	56.0	B-
Ce	58	149	5.3	B-
Ce	58	150	4.0	B-
Ce	58	151	1.76	B-
Ce	58	152	1.4	B-
Ce	58	153	1e-07	B-
Ce	58	154	1e-07	B-
Ce	58	155	3e-07	B-
Ce	58	156	0.0	B-
Ce	58	157	0.0	B-
Pr	59	121	0.01	P
Pr	59	122	0.5	EC
Pr	59	123	0.8	EC
Pr	59	124	1.2	EC
Pr	59	125	3.3	EC
Pr	59	126	3.14	EC
Pr	59	127	4.2	EC
Pr	59	128	2.84	EC
Pr	59	129	30.0	EC
Pr	59	130	40.0	EC
Pr	59	131	90.6	EC
Pr	59	132	96.0	EC
Pr	59	133	390.0	EC
Pr	59	134	660.0	EC
Pr	59	135	1440.0	EC
Pr	59	136	786.0	EC
Pr	59	137	4610.0	EC
Pr	59	138	87.0	EC
Pr	59	139	15900.0	EC
Pr	59	140	203.0	EC
Pr	59	141	inf	None
Pr	59	142	68800.0	B-
Pr	59	143	1170000.0	B-
Pr	59	144	1040.0	B-
Pr	59	145	21500.0	B-
Pr	59	146	1450.0	B-
Pr	59	147	804.0	B-
Pr	59	148	137.0	B-
Pr	59	149	136.0	B-
Pr	59	150	6.19	B-
Pr	59	151	18.9	B-
Pr	59	152	3.57	B-
Pr	59	153	4.28	B-
Pr	59	154	2.3	B-
Pr	59	155	3e-07	B-
Pr	59	156	3e-07	B-
Pr	59	157	0.0	B-
Pr	59	158	0.0	B-
Pr	59	159	0.0	B-
Nd	60	124	0.0	EC
Nd	60	125	0.65	EC
Nd	60	126	2e-07	EC
Nd	60	127	1.8	EC
Nd	60	128	5.0	EC
Nd	60	129	4.9	EC
Nd	60	130	21.0	EC
Nd	60	131	25.4	EC
Nd	60	132	94.0	EC
Nd	60	133	70.0	EC
Nd	60	134	510.0	EC
Nd	60	135	744.0	EC
Nd	60	136	3040.0	EC
Nd	60	137	2310.0	EC
Nd	60	138	18100.0	EC
Nd	60	139	1780.0	EC
Nd	60	140	291000.0	EC
Nd	60	141	8960.0	EC
Nd	60	142	inf	None
Nd	60	143	inf	None
Nd	60	144	7.23e+22	A
Nd	60	145	inf	None
Nd	60	146	inf	None
Nd	60	147	949000.0	B-
Nd	60	148	inf	None
Nd	60	149	6220.0	B-
Nd	60	150	2.49e+26	B-
Nd	60	151	746.0	B-
Nd	60	152	684.0	B-
Nd	60	153	31.6	B-
Nd	60	154	25.9	B-
Nd	60	155	8.9	B-
Nd	60	156	5.06	B-
Nd	60	157	1e-07	B-
Nd	60	158	5e-08	B-
Nd	60	159	0.0	B-
Nd	60	160	0.0	B-
Nd	60	161	0.0	B-
Pm	61	126	0.0	EC
Pm	61	127	0.0	P
Pm	61	128	1.0	EC
Pm	61	129	2.4	EC
Pm	61	130	2.6	EC
Pm	61	131	6.3	EC
Pm	61	132	6.2	EC
Pm	61	133	13.5	EC
Pm	61	134	5.0	EC
Pm	61	135	49.0	EC
Pm	61	136	107.0	EC
Pm	61	137	144.0	EC
Pm	61	138	10.0	EC
Pm	61	139	249.0	EC
Pm	61	140	9.2	EC
Pm	61	141	1250.0	EC
Pm	61	142	40.5	EC
Pm	61	143	22900000.0	EC
Pm	61	144	31400000.0	EC
Pm	61	145	559000000.0	EC
Pm	61	146	175000000.0	EC
Pm	61	147	82800000.0	B-
Pm	61	148	464000.0	B-
Pm	61	149	191000.0	B-
Pm	61	150	9650.0	B-
Pm	61	151	102000.0	B-
Pm	61	152	247.0	B-
Pm	61	153	315.0	B-
Pm	61	154	161.0	B-
Pm	61	155	41.5	B-
Pm	61	156	26.7	B-
Pm	61	157	10.6	B-
Pm	61	158	4.8	B-
Pm	61	159	1.5	B-
Pm	61	160	0.0	B-
Pm	61	161	0.0	B-
Pm	61	162	0.0	B-
Pm	61	163	0.0	B-
Sm	62	128	0.0	EC
Sm	62	129	0.55	EC
Sm	62	130	0.0	EC
Sm	62	131	1.2	EC
Sm	62	132	4.0	EC
Sm	62	133	2.89	EC
Sm	62	134	9.5	EC
Sm	62	135	10.3	EC
Sm	62	136	47.0	EC
Sm	62	137	45.0	EC
Sm	62	138	186.0	EC
Sm	62	139	154.0	EC
Sm	62	140	889.0	EC
Sm	62	141	612.0	EC
Sm	62	142	4350.0	EC
Sm	62	143	525.0	EC
Sm	62	144	inf	None
Sm	62	145	29400000.0	EC
Sm	62	146	3250000000000000.0	A
Sm	62	147	3.35e+18	A
Sm	62	148	2.21e+23	A
Sm	62	149	inf	None
Sm	62	150	inf	None
Sm	62	151	2840000000.0	B-
Sm	62	152	inf	None
Sm	62	153	167000.0	B-
Sm	62	154	inf	None
Sm	62	155	1340.0	B-
Sm	62	156	33800.0	B-
Sm	62	157	482.0	B-
Sm	62	158	318.0	B-
Sm	62	159	11.4	B-
Sm	62	160	9.6	B-
Sm	62	161	4.8	B-
Sm	62	162	2.4	B-
Sm	62	163	0.0	B-
Sm	62	164	0.0	B-
Sm	62	165	0.0	B-
Eu	63	130	0.0009	P
Eu	63	131	0.0178	P
Eu	63	132	0.0	P
Eu	63	133	0.0	EC
Eu	63	134	0.5	EC
Eu	63	135	1.5	EC
Eu	63	136	3.3	EC
Eu	63	137	11.0	EC
Eu	63	138	12.1	EC
Eu	63	139	17.9	EC
Eu	63	140	1.51	EC
Eu	63	141	40.7	EC
Eu	63	142	2.34	EC
Eu	63	143	155.0	EC
Eu	63	144	10.2	EC
Eu	63	145	512000.0	EC
Eu	63	146	398000.0	EC
Eu	63	147	2080000.0	EC
Eu	63	148	4710000.0	EC
Eu	63	149	8040000.0	EC
Eu	63	150	1160000000.0	EC
Eu	63	151	5.36e+25	A
Eu	63	152	427000000.0	EC
Eu	63	153	inf	None
Eu	63	154	271000000.0	B-
Eu	63	155	150000000.0	B-
Eu	63	156	1310000.0	B-
Eu	63	157	54600.0	B-
Eu	63	158	2750.0	B-
Eu	63	159	1090.0	B-
Eu	63	160	38.0	B-
Eu	63	161	26.0	B-
Eu	63	162	10.6	B-
Eu	63	163	7.7	B-
Eu	63	164	4.2	B-
Eu	63	165	2.3	B-
Eu	63	166	0.0	B-
Eu	63	167	0.0	B-
